longitude,latitude
-71.816431,42.263453
-71.8639,42.1202
-71.76638,42.302946
-71.906161,42.541635
-71.582644,42.497226
-71.7993,42.5823
-72.024139,42.231495
-71.802293,42.262593
-71.795536,42.270086
-71.8059,42.598
-71.8091,42.2583
-71.5894,42.56
-70.6664,41.9577
-72.6732,42.3359
-71.0648,42.4566
-71.1157,42.3763
-71.5282,42.1324
-71.4004,42.6514
-71.7757,42.318
-70.0986,41.2834
-71.0708,42.459
-71.2008,42.365
-71.0899,41.8995
-71.0348,42.2776
-72.6322,42.3204
-72.6306,42.3181
-71.8358,42.2047
-70.6725,41.9668
-71.4222,42.2752
-71.0976,42.4811
-71.0621,42.3606
-71.0674,42.3409
-71.0381,42.3898
-70.1875,42.0513
-71.0648,42.3752
-73.1158,42.6293
-71.1122,42.0312
,
-71.8208,42.6778
-70.9453,42.6296
-71.9098,42.6372
-70.8659,42.2777
-71.1523,42.4179
-72.1421,42.5728
-71.0652,42.2844
-70.0495,41.9919
-71.0433,42.0725
-71.0186,42.083
-70.839,42.6773
-71.6158,42.2676
-70.6556,41.9514
-83.2973,44.6547
-86.65359,46.412328
-85.6315,42.4429
-85.6988,42.4606
-85.8584,42.5287
-83.429897,45.061184
-85.2095,44.9718
-83.961296,43.983428
-88.444,46.7504
-85.2891,42.6483
-85.4647,42.7112
-86.2260818481445,44.6190414428711
-85.99,44.5196
-86.2338,44.632
-86.121397,44.630703
-86.3596,41.8272
-86.2588,41.8302
-84.95654,42.27204
-84.8066,42.1465
-85.4148,41.3959
-85.235,42.0885
-85.26684,42.32493
-82.9641,42.378
-84.4716,45.5931
-84.355447,46.161138
-84.770679,43.818907
-84.8084,44.0349
-84.866874,43.833103
-84.630677,42.7773475
-84.449093,42.816181
-84.5691,42.8422
-84.444215,42.7935821
-84.71587,44.66235
-84.709268,44.665784
-87.0604,45.7465
-84.836318,42.565077
-84.64839,42.64605
-85.0181421,42.4459384
-84.9555,45.3733
-83.516,43.0317
-83.7814,42.8153
-83.685951,43.024433
-83.7343,43.1779
-83.7038,42.7982
-84.481441,43.980643
-85.7678865,44.6570752
-84.5976,43.2916
-84.656984,43.38027
-84.2654,43.0495
-84.6278,41.9148
-88.9342,47.0011
-88.451014,47.245445
-88.5891,47.1265
-88.4525322,47.2453755
-84.5491,42.7484
-84.420362,42.725468
-84.5353,42.7341
-84.308382,42.554731
-84.282797,42.690133
-84.567471,42.7421
-84.41566,42.72882
-84.5471549,42.7357602
-84.526307,42.729961
-84.4429537653923,42.5801049917936
-84.576691,42.711711
-84.520014,42.645141
-84.549751,42.747406
-85.067726,42.981484
-85.2941,43.0066
-84.9036,42.8745
-83.324926,44.404185
-88.377379,46.046897
-84.3958,42.2497
-84.4234,42.2485
-84.40602,42.248764
-84.38926,42.24996
-84.2237,42.0637
-85.57502,42.29596
-85.687999,42.201092
-85.582,42.2849
-85.6371431,42.1167863
-85.5749,42.2799
-85.530023,42.123819
-85.44681,42.37611
-85.598452,42.303569
-85.543,42.2776
-85.5598,42.3077
-85.1801,44.7309
-85.7681,43.1283
-85.4889683,42.9553715
-85.362525,42.931448
-85.7072,43.1624
-85.5067032,42.7842298
-85.72025,42.85824
-85.7625,42.876
-85.560393,43.119083
-85.6282,42.8546
-83.0452,42.9215
-83.311217,43.054131
-83.0475,42.9216
-85.7965,44.8394
-85.61404,45.132
-86.058938,44.813168
-85.759187,45.0226921
-83.9451,42.004
-83.9115,42.6029
-83.7852,42.5313
-83.7637,42.6327
-83.931,42.6054
-83.9452,42.4569
-84.074434,42.660691
-83.755103,42.507783
-85.5092,46.3464
-83.022695,42.463511
-83.025668,42.511084
-82.958729,42.464167
-86.32297,44.249195
-87.3954171,46.5434712
-87.2381,46.3746
-87.5119,46.5269
-86.447811,43.955676
-86.280162,43.954595
-87.603715,45.106046
-87.6195,45.4208
-87.614851,45.107015
-84.247499,43.611751
-83.6622,41.9576
-83.3951,41.919642
-84.9149,43.2581
-85.27073,43.177291
-85.037581,43.4060489
-83.9011,45.0632
-86.2060123,43.1359105
-86.3574,43.4162
-86.2411,43.2384
-85.9432,43.468
-85.798223,43.419793
-85.8183,43.4694
-83.599684,42.589552
-83.13195,42.679095
-83.5321,42.5246
-83.4096,42.7615
-83.1523,42.5421
-83.373828,42.46317
-83.23386,42.722766
-83.162105,42.44794
-83.443812,42.852734
-83.4708,42.4781
-83.264996,42.824752
-83.21774,42.55115
-86.4332,43.7794
-86.3561,43.703
-89.32159,46.87435
-85.4976,44.0764
-85.4539,44.0361
-84.047384,44.724631
-84.6757456,45.0273615
-84.675829,45.027265
-86.162703,42.793306
-85.9412,43.0599
-85.8627,42.868
-86.0165,42.8123
-86.113329,42.790299
-85.8897,42.9605
-84.2239,45.3575
-84.637341,44.463788
-84.2305,43.4147
-83.738405,43.344695
-83.740239,43.327831
-84.1208,43.1861
-83.940911,43.428099
-82.8337,43.4212
-86.244049,45.960428
-84.171,42.9973
-84.0308,42.9412
-83.9831,42.9108
-84.1682,43.0829
-84.1732,42.9984
-85.6705,41.8442
-83.5804,43.3726
-86.109378,42.312608
-86.1696,42.2071
-86.047422,42.221073
-86.2723,42.4019
-85.9774,42.1119
-84.019747,42.317083
-83.780966,42.166012
-83.7816,42.2808
-83.775698,42.1771839
-83.610184,42.246485
-84.0333,42.1568
-83.7872174,42.1795213
-83.8893057,42.3396182
-83.61675,42.239797
-84.016315,42.307381
-83.393887,42.222588
-83.4736,42.3731
-83.4709,42.3684
-83.402194,42.323637
-83.53372,42.30884
-83.0416,42.34892
-83.246248,42.3057198
-83.011885,42.364635
-83.534546,42.308943
-83.2981,42.3465
-83.22572,42.357987
-83.175613,42.282262
-82.9481112,42.387217
-83.129376,42.331109
-83.3327,42.3619
-83.141,42.4041
-83.1409,42.4036
-83.2177,42.39811
-83.483326,42.426989
-83.388269,42.282659
-83.1500169,42.2031689
-83.058897,42.398453
-83.4907,42.2083
-83.297825,42.398251
-83.06794,42.35801
-83.382336,42.284259
-85.402114,44.250855
-84.3706,43.6796
-84.3873,43.0884
-84.1493,42.9987
-85.5362,44.583
-83.7402,42.05
-83.7402,42.05
-84.43247,42.451425
-86.2484,41.7986
-85.2593,43.902
-83.3573,42.4561
-84.0351,41.9002
-87.3681,46.3329
-85.0595,44.9032
-83.9398,41.9937
-86.0023,41.9115
-83.3338,44.4214
-84.704,42.8284
-83.1816,42.6628
,
-85.4597,42.8405
-94.2937,46.5261
-93.44986,45.234616
-93.2525239,45.13304
-93.3573105,45.2192618
-93.384261,45.197726
-95.2463,46.9197
-94.881299,47.469283
-94.879466,47.469264
-93.97265,44.16692
-92.4803,46.6222
-93.843498,44.967094
-94.584982,47.100375
-94.5826,47.1017
-94.4877,46.9325
-95.7271,44.94776
-92.8913,45.3605
-92.974986,45.584993
-96.697755,46.876886
-96.7421,46.8782
-95.397,47.5218
-94.1992,46.3547
-93.145382,44.63821
-93.17479,44.83956
-93.0877,44.9609
-93.2741,44.771
-93.1478,44.6383
-93.2429,44.6451
-92.846081,43.892442
-95.376724,45.890763
-91.976595,43.718528
-91.778203,43.525775
-93.2886,44.95
-93.570583,44.90111
-93.301241,44.825926
-93.2407,44.9665
-93.293452,44.981329
-93.237129,45.016819
-93.278,44.9629
-93.2674,44.957
-93.2656,44.9533
-93.294718,44.950616
-93.2635,44.9322
-93.41175,44.92377
-93.2417,44.9767
-93.2499,44.9708
-93.2359,44.964
-93.2356,44.9675
-93.2856,44.9298
-93.546517,45.2113
-93.549743,45.18736
-93.2184,44.9687
-93.288381,44.88707
-93.272951,44.862947
-93.2656,44.889779
-93.2780778,44.9246985
-93.309374,45.035867
-93.291564,44.999464
-93.324595,44.913756
-93.3264,44.8669
-93.2662,44.941
-93.2626,44.9568
-93.261813,44.995337
-93.477256,45.023297
-93.2629,44.9556
-93.466228,44.940433
-93.271093,44.978263
-93.2867112,44.9808738
-93.256321,44.97824
-93.239948,44.948012
-96.5773,46.8716
-93.2591,45.0044
-93.2915,44.9629
-93.0094,45.586
-93.1707,45.7219
-93.289504,45.876311
-95.048615,45.120362
-95.0214,45.1241
-94.586125,48.711672
-96.246607,44.465197
-96.425499,44.506927
-95.968531,47.313256
-96.7720277,48.1951225
-94.047498,44.96522
-94.365629,44.892079
-94.1518,44.772
-93.6568,46.0726
-93.579944,45.568623
-92.9905169,43.6848112
-92.9698299,43.6665583
-95.7567,43.993
-92.457547,44.019283
-92.238327,43.985033
-92.461174,44.000239
-92.514655,44.079535
-92.511603,44.005615
-95.741515,47.571017
-96.141872,47.700953
-96.606155,47.774684
-95.395875,45.651278
-93.1308,45.0803
-93.0877,44.9609
-92.9461,44.9202
-93.163741,44.45319
-93.207589,44.428731
-93.159648,44.454316
-93.160493,44.45613
-93.161209,44.455916
-93.5868786,45.4407107
-94.2222,44.5529
-94.5487,44.534
-92.9333,47.4053
-92.0841,46.8021
-92.6893,47.8516
-91.855962,47.90252
-92.085594,46.818683
-92.4008,47.468
-95.124742,45.500861
-94.7629,45.4036
-94.228427,45.621962
-93.301638,43.872885
-95.911741,45.589632
-95.13746,46.441509
-95.129338,46.449116
-92.7794,45.019
-92.9592,45.0569
-92.8079,45.0522
-94.40926,44.04915
-91.6373482,44.0536687
-93.799239,45.30201
-93.7937,45.0357
-92.9649,44.963
-96.6035,47.7893
-96.2051,43.6542
-93.247,45.4903
-92.5537,47.516
-91.384921,31.556011
-88.5211,34.9331
-88.4963,34.9478
-89.5801,33.0637
-90.7240183,33.7441357
-90.72057,33.74268
-89.753,33.3305
-90.555756,34.178923
-90.5749,34.2027
-90.394521,31.861449
-89.99427,34.823
-90.0225,34.9918
-89.287734,31.324433
-89.2601,31.3466
-89.3029,31.3178
-89.2886,31.3349
-89.28226,31.3188
-89.260061,31.346563
-89.821987,33.774135
-89.8376,33.7922
-89.3939,30.3008
-88.9003,30.4341
-89.0882,30.3656
-88.89497,30.39759
-89.090287,30.364192
-89.1388,30.6633
-90.1743,32.3126
-90.175748,32.303579
-90.3215,32.3416
-90.330586,32.339662
-88.3107,34.2547
-88.419874,34.274265
-88.556221,30.367617
-88.8309,30.6404
-89.1311105,31.6925307
-89.5884,34.2726
-89.516451,34.373797
-88.6971,32.3639
-88.704388,34.254718
-90.4438653,31.5772282
-88.414,33.4983
-90.216589,32.550925
-90.035727,32.613767
-89.835915,31.251885
-88.4862,33.987
-89.2847,33.3914
-89.0859383,32.770807
-88.568001,33.212553
-88.814166,33.462861
-88.9476,33.39
-89.952055,34.315968
-89.6619,30.5249
-90.4587,31.1434
-90.451544,31.244223
-88.5606,34.6955
-89.1423,30.8494
-90.6327,33.456
-93.6355,41.3553
-89.954467,34.627593
-88.9496,34.7279
-90.1378739,31.1112341
-90.881717,32.352739
-90.9043,33.3984
-91.0562,33.4089
-89.2656,33.5407
-88.2108,34.5108
-89.5712,34.3656
-89.81,33.784
-90.3308,32.3404
-92.584302,40.194697
-95.379589,40.440516
-93.9231,36.9198
-93.862901,36.67765
-94.2746,37.4956
-94.3725,38.6591
-93.367535,38.252294
-92.211029,39.111242
-92.136565,39.118058
-92.35366,38.960108
-92.2574988,38.7736219
-92.321695,38.962326
-92.36262,38.95684
-92.352562,38.909687
-92.3354875,38.9938742
-92.345061,38.967353
-92.3263752,38.9530586
-91.947877,38.84736
-91.95963,38.832357
-92.744576,38.007471
-92.74425,38.008125
-89.6671,37.3828
-89.673157,37.39263
-93.496683,39.358161
-93.496054,39.359239
-94.453098,38.801981
-94.531163,38.819488
-94.5336,38.8128
-94.458642,38.722886
-93.205114,37.02037
-93.206,37.0209
-93.2948,37.0434
-94.444108,39.243952
-94.419926,39.246363
-94.37225,39.325678
-94.547033,39.223177
-94.3211,39.6347
-92.451427,38.509256
-92.7407424,38.9573969
-92.7416778,38.9738229
-91.2462077,38.1544686
-91.403483,38.062823
-91.403483,38.062823
-93.0897629,37.642482
-91.5381,37.648
-90.0562,36.2368
-91.013703,38.561078
-91.004716,38.444743
-91.168592,38.210331
-91.487223,38.352367
-91.627846,38.625592
-91.432855,38.70672
-93.263626,37.15994
-93.2595,37.2085
-93.292268,37.209299
-93.2900958,37.2297034
-93.3683,37.1228
-93.253648,37.136004
-93.260549,37.207987
-93.5133,40.0696
-94.0268919,40.2652579
-93.523694,38.533748
-93.763157,38.366454
-92.8976,39.1601
-90.6278618,37.5945109
-94.345651,39.041386
-94.41706,39.09384
-94.417025,39.093818
-94.536037,38.890375
-94.313535,37.167703
-94.51479,37.082804
-90.341844,38.453347
-90.391476,38.286558
-93.989412,38.713456
-93.8555137,38.5889377
-93.723133,38.850198
-93.740415,38.762855
-92.662835,37.6798148
-92.635831,37.681434
-93.880845,39.185393
-93.937689,39.123435
-93.95197,39.000948
-93.5726,38.9858
-93.876145,39.180452
-93.716878,39.075013
-93.567479,39.201794
-93.720373,36.969899
-93.7153149,36.970591
-93.954661,39.006149
-93.7166900932789,36.9706302881241
-90.971303,38.988752
-90.9805,38.9738
-91.1116,39.061531
-90.9051,39.3706
-92.949274,39.715372
-93.0735348,39.7844687
-93.553412,39.793716
-92.4668,39.72005
-90.2943,37.5636
-91.3591,39.7083
-94.4265963,36.6396152
-94.4425765,36.6521292
-93.5767,40.3984
-92.581576,38.348364
-92.605401,38.297467
-89.350007,36.910365
-92.212673,39.462228
-92.0013,39.4809
-91.447156,39.091153
-92.841027,38.431414
-94.3694,36.8698
-94.8739,40.3317
-91.398622,36.694025
-92.000164,38.440436
-92.2781066894531,36.7038612365723
-89.668408,36.176303
-93.250912,38.694488
-91.780263,37.922004
-92.324849,39.247804
-91.761915,37.95036
-91.045653,39.450762
-94.853048,39.386434
-94.6814,39.1865
-93.43473,37.60529
-92.2007,37.8287
-92.4043396,37.8569838
-92.9776,40.4745
-92.4363,39.4206
-91.7627,40.3994
-94.2043,39.4376
-90.825972,36.61769
-90.8294,36.6929
-93.196678,39.120805
-92.5,40.4858
-92.1703,40.4581
-92.088776,40.308985
-89.5887,36.8767
-92.037706,39.705866
-90.83186,38.638606
-90.770229,38.805214
-90.8017892,38.6341275
-90.8536,38.8122
-90.416107,37.827752
-90.407528,37.78189
-90.3441314697266,38.6521263122559
-90.31375,38.61301
-90.3043,38.7435
-90.586277,38.585948
-90.301062,38.746573
-90.6233,38.5815
-90.3618731,38.7024579
-90.315303,38.613025
-90.4024,38.5793
-89.9298107,36.880682
-93.572941,36.899749
-93.466676,36.805417
-93.2182637,36.6432316
-93.112429,36.684367
-92.101092,37.121403
-94.359451,37.837232
-91.1501459777355,38.8111352920532
-91.151182,38.810187
-90.7938,37.9358
-92.4148865,37.1083858
-92.510212,37.250927
-94.4445,39.2431
-93.7804,38.3657
-112.637,45.2178
-107.606,45.7372
-104.71632,47.072668
-104.71771,47.104485
-112.948115,46.129234
-109.414,47.0726
-114.336712,48.4124822
-114.306,48.2
-114.080301,48.073788
-114.103734,47.528729
-111.185,45.7732
-111.0404,45.67778
-111.031,45.6752
-111.039934,45.689274
-111.3332,45.8568
-109.677372,48.55312
-112.118022,46.238804
-112.097,45.868
-112.534544,45.978923
-114.084198,47.161029
-114.164156,47.693388
-112.039,46.5923
-110.9691098,48.5115199
-110.9592,48.5142
-115.558,48.3894
-111.731129,45.34925
-112.197361,45.456458
-105.589,47.4154
-114.081,46.8487
-114.036,46.6368
-113.9977,46.86943
-113.99501,46.868128
-114.041706,46.866542
-110.556697,45.654173
-114.157791,46.244758
-114.178,46.0204
-114.091287,46.612319
-114.076216,46.631315
-104.1613889,47.7125
-114.896,47.4518
-112.536947,46.012601
-109.253283,45.636802
-112.18824,47.81845
-111.856,48.5041
-107.233171,46.293208
-106.632543,48.192535
-106.358,48.1336
-108.771429,45.669815
-108.501459,45.779808
-108.508,45.7825
-98.389644,40.600675
-98.38922,40.585604
-98.0298,42.1286
-98.0098,42.4067
-97.970638,42.336917
-102.871,42.0971
-99.8647,42.5458
-98.9127,41.0247
-99.085738,40.683037
-99.081435,40.724783
-99.0851,40.720985
-95.907823,41.009624
-100.5420414,42.8667549
-102.977,41.1305
-97.8595,40.6055
-96.9639,41.6128
-96.903,41.9838
-103.001,42.8278
-99.9859,40.8595
-99.9578,40.8938
-99.7361,40.7788
-95.962322,41.343356
-96.17938,41.25939
-96.01395,41.2377
-95.9550521,41.2800086
-95.961394,41.259455
-96.008148,41.285288
-95.9305583,41.2544002
-96.0806,41.2343
-97.6028,40.5265
-100.515,40.6311
-96.671,40.1219
-96.705019,40.505384
-96.744049,40.264693
-99.1332,41.7817
-98.6045866,41.0012149
-97.9965419,40.8587442
-99.3625,40.1008
-99.4498,40.129
-97.1799,40.1371
-98.9463,40.4994
-98.953,40.4998
-101.7182311,41.1267055
-96.7021989,40.805074
-96.647173,40.756398
-96.728249,40.877836
-96.698928,40.811925
-101.131,41.1563
-96.641897,40.81245
-97.416466,42.032974
-97.4508,42.0409
-97.431307,42.018947
-103.099692,41.671274
-95.836122,40.396094
-95.839362,40.38029
-99.3646,40.4526
-97.528241,42.196189
-97.3586,41.4328
-97.5121,41.0993
-100.626,40.1986
-99.537561,42.585647
-96.6777,40.5716
-96.960569,40.481326
-96.622624,41.208072
-103.912897,41.962937
-103.663,41.8645
-97.0925,40.9124
-102.459,42.7202
-102.203,42.8063
-97.813151,40.310193
-97.810674,40.311749
-98.931649,41.599928
-96.1296,41.5437
-97.0193,42.233943
-97.595572,40.871229
-95.93,41.2339
-96.8084,41.3103
-96.5051,41.7309
-99.5378,40.7374
-96.6059,41.2975
-118.768,39.4701
-114.984,36.0341
-119.766,38.9541
-115.762,40.8317
-115.9609,39.51168
-117.721,40.9655
-114.5149,37.61666
-115.1435,37.33075
-114.450808,37.932654
-119.248691,39.60789
-119.166528,38.993651
-119.589435,39.238325
-117.23,38.0667
-119.77046,39.438977
-119.913,39.5322
-119.759045,39.534762
-119.855561,39.511259
-119.753,39.5448
-119.816,39.5245
-119.754968,39.415342
-119.827,39.5155
-119.749335,39.404897
-119.758347,39.535077
-119.754839,39.415257
-114.894,39.2492
-119.935,38.9704
-119.753,38.9251
-118.618,38.5244
-96.1852,41.2603
-71.6045721,43.5349568
-71.56186,43.45818
-71.468506,43.527637
-71.470184,43.528513
-71.0369,43.5741
-71.20263,43.580586
-71.410103,43.785967
-71.263075,43.859287
-71.180796,44.145346
-72.036,42.7658
-72.3416,42.931
-72.428076,43.079233
-71.992034,42.822907
-72.428613,43.079327
-71.5029,44.8919
-71.182131,44.469722
-71.5706,44.4913
-71.7703,44.3056
-72.0102,43.646676
-72.1438,43.6445
-71.642885,43.850926
-71.715532,43.766189
-72.251941,43.64218
-72.2886,43.7033
-71.910906,44.213322
-71.7161,42.9153
-71.56221,42.80496
-71.4664,42.7635
-71.4647,42.7582
-71.5294248,42.9481941
-71.7161,42.9153
-71.7382008,43.110712
-71.459926,42.992716
-71.6809289,43.04373
-71.8455,42.8098
-71.7161,42.9153
-71.6256,42.8646
-71.664076,42.836765
-71.490365,42.872255
-71.984782,42.973035
-71.6802,43.2975
-71.8046,43.1641
-71.714,43.222
-71.71669,43.331047
-71.6435589,43.448065
-71.955407,43.268863
-71.6802,43.2975
-71.816054,43.280684
-71.9014,43.4154
-71.58833,43.28308
-71.634037,43.201828
-71.4512938,43.1670113
-70.8611,43.2163
-70.875717,43.200706
-71.149328,43.193796
-71.326375,42.882356
-70.773271,43.010908
-71.000632,43.01572
-71.101692,43.116601
-71.190087,42.85555
-70.9460002183914,43.0748384445906
-71.2291,42.7991
-71.165904,43.020729
-71.243012,43.13333
-71.031,43.2989
-71.031,43.2989
-71.029937,43.298869
-71.031,43.2989
-71.0469,43.2228
-70.860852,43.21571
-72.3368479,43.3715631
-83.9527,40.5566
-72.174211,43.36592
-71.5778,43.6852
-71.479398,43.443007
-71.7286,43.095
-71.5778,43.6852
-71.5778,43.6852
-71.0734,43.0325
-98,38.6
-70.838922,42.937593
-71.5778,43.6852
-71.5778,43.6852
-70.9512,42.9852
-71.5778,43.6852
-72.148006,43.301153
-71.2629,43.8592
-71.5778,43.6852
-74.802211,39.635664
-74.5203,39.3231
-74.4585,39.4938
-74.244576,41.022715
-74.103,40.82719
-74.140977,41.057319
-74.0754189,40.9445428
-73.973,40.8977
-74.152247,41.067138
-74.7251,40.0554
-74.8819,40.0474
-74.7030158,40.1456881
-74.8951,39.9853
-75.069,39.9153
-75.03229,39.89774
-73.999,40.8126
-75.1077,39.9296
-75.119469,39.942729
-75.0963,39.9267
-75.1196,39.9259
-75.0482,39.9521
-74.941413,39.799849
-75.002718,39.850589
-74.8136,39.2413
-75.2343549,39.4289861
-75.0234,39.4861
-74.2724,40.7205
-74.169,40.7408
-74.1924,40.74
-74.1708,40.7435
-74.178,40.7626
-74.3151,40.7961
-74.3109,40.7237
-74.161101,40.81576
-74.275217,40.839983
-75.1500467,39.8367003
-74.025342,40.752429
-74.9416,40.6106
-75.059524,40.526599
-74.871268,40.505038
-74.7414,40.2163
-74.7875,40.2296
-74.625535,40.217733
-74.6604461,40.3513364
-74.6563,40.3474
-74.7515,40.24289
-74.7297,40.2343
-74.5234,40.2695
-74.7639,40.3918
-74.4418023,40.3534402
-74.3354,40.534
-74.363087,40.541169
-74.276,40.5555
-74.361,40.3126
-73.994358,40.404837
-74.2023,40.4374
-74.5717,40.794
-74.696785,40.784109
-74.41274,40.905518
-74.475718,40.890612
-74.416709,40.759414
-74.478142,40.796528
-74.38443,40.73968
-74.7133,40.893
-74.315,41.0008
-74.1974,39.7873
-74.2225,39.7536
-74.1883,39.9377
-74.224,40.0553
-74.3382,39.6033
-74.266367,41.088704
-74.1541,40.9496
-74.166791,40.915053
-75.468051,39.572153
-92.7334,39.0019
-74.6498,40.4033
-74.506472,40.649509
-74.6102,40.5677
-74.68683,41.0961
-74.6307161,41.0400852
-74.716408,41.135179
-74.3145508,40.7068431
-74.34713,40.64934
-74.35873,40.71897
-74.828557,40.852936
-74.9559,40.9847
-74.7885,40.3467
-75.0661,39.8015
-74.3228,40.0087
-74.5873,40.05
-74.8234,39.9026
-74.0613,40.3054
-106.600449,35.077529
-106.633172,35.082375
-106.565838,35.103988
-106.578,35.0553
-106.578584,35.063339
-106.67716,35.052905
-106.55762,35.1506
-106.656754,35.085834
-106.68393,35.018812
-104.521394,33.396694
-104.437945,36.903835
-103.2041093,34.4018175
-106.3772441,32.0015766
-104.2289237,32.4203317
-105.460339,33.407657
-105.573184,33.545383
-107.7599,32.26721
-108.747697,35.525093
-108.4961572,35.1386944
-108.700104,36.75594
-105.3376635,35.976119
-106.376345,32.002381
-106.0109,33.07966
-105.9606168,32.9126233
-105.9606,32.92649
-106.080229,36.006236
-105.887,36.1974
-108.0099,36.82692
-108.164198,36.745367
-105.6978343,35.5746501
-105.450125,35.374127
-106.9584,36.02222
-106.6201646,35.2200064
-106.546805,35.3153
-106.194448,35.065938
-106.020727,35.888389
-106.893,34.0573
-106.8927086,34.053298
-105.574719,36.41087
-106.243286,34.520843
-103.183,36.4492
-106.7752,34.66278
-105.573,33.5455
-105.601,36.698
-73.9839,40.5767
-74.0325,42.7013
-73.9079,43.0013
-73.930027,42.649656
-73.805535,42.685082
-73.70068,42.77162
-73.80877,42.678318
-73.758667,42.651353
-73.824777,42.621447
-73.7876,42.7192
-73.698,42.7304
-73.8363,42.623
-73.8336,42.65
-73.8061,42.6485
-73.7887,42.6108
-78.026857,42.309251
-77.94747,42.120956
-77.790122,42.253728
-78.03988,42.22596
-73.9227,40.8174
-73.909578,40.856993
-73.8626,40.8331
-73.8469,40.900555
-73.9063,40.8178
-73.9032,40.8488
-73.9131097,40.8883134
-73.8807,40.8669
-73.8514,40.8501
-73.8603,40.8943
-73.8838,40.8804
-73.9162,40.8392
-73.8789,40.8804
-73.8686,40.8538
-73.89167,40.82099
-73.825483,40.822424
-73.9291,40.8327
-73.9226,40.827
-73.8944,40.8462
-73.8249,40.8768
-73.8958,40.8643
-76.0464,42.0876
-75.9031,42.1265
-75.9095,42.0985
-75.4233,42.0609
-73.941,41.5147
-78.71706,42.15496
-78.45476,42.08315
-75.6651,43.1142
-78.673393,42.275297
-78.457431,42.337246
-78.429315,42.081546
-76.57035,42.93381
-76.421304,42.711958
-79.3318,42.4853
-79.338153,42.486659
-79.243009,42.095771
-79.199524,42.117625
-79.465,42.2087
-79.3322,42.4402
-79.578117,42.322035
-76.8205,42.167
-76.8125,42.0978
-76.792223,42.088987
-76.8083,42.0898
-75.52275,42.53154
-73.9822,44.7807
-73.4516,44.6964
-73.4752,44.6966
-73.445455,44.686587
-73.550591,42.10346
-73.783692,42.248656
-73.6016,42.3568
-73.6283,42.3193
-73.69983,42.396032
-76.1956,42.5104
-76.1804,42.5993
-75.8963,42.5379
-76.1785826,42.6360617
-75.3903,42.3142
-75.1677064,42.3391257
-75.1372,42.1701
-75.127915,42.164638
-74.664452,42.3669324
-75.2819,41.9551
-75.42491,42.06229
-74.596481,42.20007
-74.916505,42.277842
-73.986534,41.504723
-73.908961,41.92677
-73.930864,41.712841
-73.8993,41.6907
-73.6965,41.7832
-73.511549,41.953307
-73.91021,41.92738
-73.906547,41.531519
-73.8963603,41.6818665
-78.695221,42.878437
-78.8698,42.9633
-78.7446,42.9637
-78.8182,42.9573
-78.8373,42.8933
-78.87492,42.88417
-78.82,42.872
-78.8770165,42.9237123
-78.5425,42.6419
-78.588452,42.980744
-78.6797,42.5106
-78.5425,42.6419
-78.789912,43.000842
-78.829,42.7156
-73.4355,43.8478
-73.7939,44.2571
-73.391194,44.357993
-75.0789,42.9662
-74.6677,44.9739
-73.4833,44.7
-74.514,44.8301
-74.321,44.8468
-74.3467,43.052
-74.3691,43.0074
-74.1702,43.2258
-78.1938,43.0009
-73.835678,42.4156
-74.380107,42.244475
-73.7970299,42.352405
-74.022413,42.416416
-73.8659,42.2204
-74.359031,43.495958
-74.377823,42.954056
-75.1694,43.2161
-74.986092,43.036253
-74.771675,43.112004
-75.040707,43.011197
-75.8591,43.9613
-76.0858,44.2395
-75.709706,44.146837
-76.0881,44.2424
-75.9113,43.9805
-75.911156,43.971732
-75.8949,43.9731
-75.909712,43.974858
-75.97402,43.971766
-75.9087,43.9881
-75.9154978394508,43.9762236177921
-75.9112726897001,43.9720956981182
-75.9108,43.9748
-75.6125,43.977
-74.0184,40.6408
-73.911,40.6996
-73.92285,40.690002
-73.925232,40.702749
-73.914932,40.68543
-73.98365,40.581106
-73.9206,40.6447
-73.911992,40.697454
-74.009,40.672
-73.939017,40.716065
-73.944498,40.7256159
-73.9804,40.6604
-74.000534,40.692036
-73.9904,40.6937
-73.901983,40.663512
-73.9594,40.7087
-74.0231,40.6875
-73.8949872,40.6610101
-73.88664,40.66545
-73.90955,40.691503
-73.9905,40.6331
-73.9949,40.6802
-73.942634,40.658821
-73.925886,40.674617
-73.9653,40.6408
-73.943587,40.690239
-73.9758413,40.6933695
-73.9798,40.6612
-73.9245,40.7026
-73.942183,40.70235
-73.9704,40.6726
-73.9527,40.7205
-73.9366943,40.6562338
-73.928182,40.679971
-75.500869,43.794595
-75.490904,43.793185
-77.7046,42.5595
-77.816441,42.796188
-77.9425,42.5795
-77.733822,42.910709
-77.7084,42.566
-77.6114,42.9048
-75.8532,42.9296
-75.6667,43.1152
-75.8511114,42.9242989
-75.5064,42.7755
-75.5413,42.8195
-75.5456,42.7399
-75.85523,42.92973
-75.755324,43.074781
-75.6401,42.8985
-77.755481,43.019298
-77.7285,43.1061
-77.58154,43.2111837
-77.937,43.2153
-77.452948,43.212229
-77.6959,43.21
-77.4433,43.1015
-77.607504,43.128673
-77.5896539,43.1653921
-77.5884889,43.1435614
-77.535667,43.101484
-77.9174,43.2969
-77.602433,43.145982
-77.63633,43.13433
-77.605276,43.153305
-77.5681,43.122
-77.6961,43.1463
-77.7721,43.0316
-77.502426,42.990868
-74.3697,42.9556
